pr_name,pr_code,dc_name,dc_code,mn_name,mn_code,mp_name,mp_code,sp_name,sp_code,sa_code,pop_size,pop_curr,pop_curr_approx,lz_code,lz_name,lz_abbrev,lz
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Daniel Rababelela',960072,'Daniel Rababelela SP',960072001,9600144,534,568,568,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Daniel Rababelela',960072,'Daniel Rababelela SP',960072001,9600170,549,584,584,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Daniel Rababelela',960072,'Daniel Rababelela SP',960072001,9600302,648,690,690,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Dingamanzi',960047,'Dingamanzi SP',960047001,9600324,666,709,709,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Dingamanzi',960047,'Dingamanzi SP',960047001,9600363,705,751,751,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Ghandlanani',960039,'Ghandlanani SP',960039001,9600173,552,588,588,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Ghandlanani',960039,'Ghandlanani SP',960039001,9600177,558,594,594,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Ghandlanani',960039,'Ghandlanani SP',960039001,9600195,570,607,607,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Ghandlanani',960039,'Ghandlanani SP',960039001,9600235,606,645,645,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Gonono',960023,'Gonono SP',960023001,9600134,525,559,559,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Gonono',960023,'Gonono SP',960023001,9600259,615,655,655,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Greater Giyani NU',960002,'Greater Giyani NU',960002001,9600002,18,19,19,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Greater Giyani NU',960002,'Greater Giyani NU',960002001,9600003,18,19,19,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Greater Giyani NU',960002,'Greater Giyani NU',960002001,9600004,,,,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Greater Giyani NU',960002,'Greater Giyani NU',960002001,9600005,18,19,19,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Greater Giyani NU',960002,'Greater Giyani NU',960002001,9600009,24,25,25,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Greater Giyani NU',960002,'Greater Giyani NU',960002001,9600010,27,28,28,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Greater Giyani NU',960002,'Greater Giyani NU',960002001,9600011,30,31,31,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Greater Giyani NU',960002,'Greater Giyani NU',960002001,9600012,54,57,57,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Greater Giyani NU',960002,'Greater Giyani NU',960002001,9600014,66,70,70,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Greater Giyani NU',960002,'Greater Giyani NU',960002001,9600015,75,79,79,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Greater Giyani NU',960002,'Greater Giyani NU',960002001,9600017,111,118,118,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Greater Giyani NU',960002,'Greater Giyani NU',960002001,9600024,285,303,303,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Greater Giyani NU',960002,'Greater Giyani NU',960002001,9600029,327,348,348,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Hlomela',960058,'Hlomela SP',960058001,9600054,399,425,425,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Hlomela',960058,'Hlomela SP',960058001,9600096,492,524,524,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Hlopekani',960030,'Hlopekani SP',960030001,9600115,513,546,546,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Hlopekani',960030,'Hlopekani SP',960030001,9600323,663,706,706,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'Hlopekani',960030,'Hlopekani SP',960030001,9600428,876,933,933,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaDzumeri',960070,'KaDzumeri SP',960070001,9600119,513,546,546,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaDzumeri',960070,'KaDzumeri SP',960070001,9600121,513,546,546,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaDzumeri',960070,'KaDzumeri SP',960070001,9600135,528,562,562,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaDzumeri',960070,'KaDzumeri SP',960070001,9600160,540,575,575,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaDzumeri',960070,'KaDzumeri SP',960070001,9600246,606,645,645,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaDzumeri',960070,'KaDzumeri SP',960070001,9600303,648,690,690,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaDzumeri',960070,'KaDzumeri SP',960070001,9600374,714,760,760,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaDzumeri',960070,'KaDzumeri SP',960070001,9600376,717,763,763,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaDzumeri',960070,'KaDzumeri SP',960070001,9600379,723,770,770,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaDzumeri',960070,'KaDzumeri SP',960070001,9600431,936,997,997,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaGaula',960032,'KaGaula SP',960032001,9600049,375,399,399,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaGaula',960032,'KaGaula SP',960032001,9600068,462,492,492,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaGaula',960032,'KaGaula SP',960032001,9600073,468,498,498,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaGaula',960032,'KaGaula SP',960032001,9600209,582,620,620,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaGaula',960032,'KaGaula SP',960032001,9600226,594,632,632,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaGidya',960066,'KaGidya SP',960066001,9600181,564,600,600,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaGidya',960066,'KaGidya SP',960066001,9600408,780,831,831,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaHomu',960034,'KaHomu SP',960034001,9600131,525,559,559,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaHomu',960034,'KaHomu SP',960034001,9600199,570,607,607,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaHomu',960034,'KaHomu SP',960034001,9600260,615,655,655,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaHomu',960034,'KaHomu SP',960034001,9600281,630,671,671,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaHomu',960034,'KaHomu SP',960034001,9600291,633,674,674,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaHomu',960034,'KaHomu SP',960034001,9600297,639,680,680,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaHomu',960034,'KaHomu SP',960034001,9600346,678,722,722,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaHomu',960034,'KaHomu SP',960034001,9600375,720,767,767,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaHomu',960034,'KaHomu SP',960034001,9600396,756,805,805,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaHomu',960034,'KaHomu SP',960034001,9600398,759,808,808,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaHomu',960034,'KaHomu SP',960034001,9600401,762,811,811,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaHomu',960034,'KaHomu SP',960034001,9600405,771,821,821,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaKhaxani',960083,'KaKhaxani SP',960083001,9600088,483,514,514,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaKhaxani',960083,'KaKhaxani SP',960083001,9600093,492,524,524,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaKhaxani',960083,'KaKhaxani SP',960083001,9600182,561,597,597,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaKhaxani',960083,'KaKhaxani SP',960083001,9600183,564,600,600,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaKheyi',960073,'KaKheyi SP',960073001,9600212,588,626,626,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaKheyi',960073,'KaKheyi SP',960073001,9600424,831,885,885,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMakhuva',960074,'KaMakhuva SP',960074001,9600062,450,479,479,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMakhuva',960074,'KaMakhuva SP',960074001,9600072,468,498,498,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMakhuva',960074,'KaMakhuva SP',960074001,9600101,498,530,530,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMakhuva',960074,'KaMakhuva SP',960074001,9600313,651,693,693,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMakhuva',960074,'KaMakhuva SP',960074001,9600362,699,744,744,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMakhuva',960074,'KaMakhuva SP',960074001,9600425,834,888,888,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMakoxa',960017,'KaMakoxa SP',960017001,9600269,618,658,658,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMakoxa',960017,'KaMakoxa SP',960017001,9600283,627,668,668,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMakoxa',960017,'KaMakoxa SP',960017001,9600355,687,731,731,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMakoxa',960017,'KaMakoxa SP',960017001,9600359,696,741,741,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMakoxa',960017,'KaMakoxa SP',960017001,9600392,747,795,795,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMakoxa',960017,'KaMakoxa SP',960017001,9600432,1077,1147,1147,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMapayeni',960044,'KaMapayeni SP',960044001,9600035,342,364,364,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMapayeni',960044,'KaMapayeni SP',960044001,9600123,516,549,549,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMapayeni',960044,'KaMapayeni SP',960044001,9600139,531,565,565,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMapayeni',960044,'KaMapayeni SP',960044001,9600161,537,572,572,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMapayeni',960044,'KaMapayeni SP',960044001,9600174,549,584,584,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMapayeni',960044,'KaMapayeni SP',960044001,9600210,582,620,620,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMapayeni',960044,'KaMapayeni SP',960044001,9600239,603,642,642,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMapuva',960026,'KaMapuva SP1',960026001,9600110,504,536,536,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMapuva',960026,'KaMapuva SP1',960026001,9600125,522,556,556,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMapuva',960026,'KaMapuva SP1',960026001,9600148,534,568,568,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMapuva',960026,'KaMapuva SP1',960026001,9600225,594,632,632,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMapuva',960026,'KaMapuva SP1',960026001,9600253,612,652,652,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMapuva',960026,'KaMapuva SP1',960026001,9600267,615,655,655,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMapuva',960026,'KaMapuva SP1',960026001,9600321,660,703,703,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMatsotsosela',960078,'KaMatsotsosela SP',960078001,9600085,480,511,511,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMatsotsosela',960078,'KaMatsotsosela SP',960078001,9600190,567,604,604,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMavalani',960008,'KaMavalani SP',960008001,9600114,510,543,543,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMavalani',960008,'KaMavalani SP',960008001,9600229,597,636,636,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMavalani',960008,'KaMavalani SP',960008001,9600270,618,658,658,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMavalani',960008,'KaMavalani SP',960008001,9600293,639,680,680,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMavalani',960008,'KaMavalani SP',960008001,9600330,672,715,715,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMavalani',960008,'KaMavalani SP',960008001,9600333,672,715,715,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMavalani',960008,'KaMavalani SP',960008001,9600360,699,744,744,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMavalani',960008,'KaMavalani SP',960008001,9600383,732,779,779,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMayephu',960075,'KaMayephu SP',960075001,9600043,363,386,386,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMayephu',960075,'KaMayephu SP',960075001,9600046,375,399,399,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMbedlhe',960067,'KaMbedlhe SP',960067001,9600055,402,428,428,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMbedlhe',960067,'KaMbedlhe SP',960067001,9600230,603,642,642,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMininginisi',960004,'KaMininginisi SP1',960004001,9600100,498,530,530,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMininginisi',960004,'KaMininginisi SP1',960004001,9600107,504,536,536,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMininginisi',960004,'KaMininginisi SP1',960004001,9600108,507,540,540,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMininginisi',960004,'KaMininginisi SP1',960004001,9600192,570,607,607,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMininginisi',960004,'KaMininginisi SP1',960004001,9600268,618,658,658,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMininginisi',960004,'KaMininginisi SP1',960004001,9600280,627,668,668,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMininginisi',960004,'KaMininginisi SP1',960004001,9600338,669,712,712,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMininginisi',960004,'KaMininginisi SP2',960004002,9600178,561,597,597,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMininginisi',960004,'KaMininginisi SP2',960004002,9600386,735,783,783,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMininginisi',960004,'KaMininginisi SP2',960004002,9600387,735,783,783,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMpakani',960080,'KaMpakani SP',960080001,9600084,483,514,514,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMpakani',960080,'KaMpakani SP',960080001,9600109,507,540,540,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMpakani',960080,'KaMpakani SP',960080001,9600186,567,604,604,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMpakani',960080,'KaMpakani SP',960080001,9600208,579,616,616,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMpakani',960080,'KaMpakani SP',960080001,9600369,711,757,757,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMpakani',960080,'KaMpakani SP',960080001,9600372,714,760,760,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMpakani',960080,'KaMpakani SP',960080001,9600382,726,773,773,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMpakani',960080,'KaMpakani SP',960080001,9600413,783,834,834,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMunghonghoma',960065,'KaMunghonghoma SP',960065001,9600256,615,655,655,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
'Limpopo',9,'Mopani',933,'Greater Giyani',960,'KaMunghonghoma',960065,'KaMunghonghoma SP',960065001,9600286,630,671,671,59201,'Lowveld open access mixed farming','ZALCM','59201: Lowveld open access mixed farming (ZALCM)'
